,album_title,track_number,id,track_title,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
106,The Beatles,8,3W4s5oTDnVTO0jYGkTKksZ,I'm So Tired - Esher Demo,spotify:track:3W4s5oTDnVTO0jYGkTKksZ,0.7559999999999999,0.473,0.285,0.0,0.925,-11.597999999999999,0.10099999999999999,152.361,0.42,36
107,The Beatles,9,3VcZIqs8e3S830haKWlg35,Blackbird - Esher Demo,spotify:track:3VcZIqs8e3S830haKWlg35,0.6990000000000001,0.585,0.272,0.00027400000000000005,0.0758,-12.194,0.0342,89.156,0.38799999999999996,37
108,The Beatles,10,6UiTIOtvSJ6cT5tLHUXrUk,Piggies - Esher Demo,spotify:track:6UiTIOtvSJ6cT5tLHUXrUk,0.868,0.447,0.225,0.0,0.341,-11.622,0.0445,175.56599999999997,0.46399999999999997,34
109,The Beatles,11,0HtuDxkKRBmlCNgFtXSJR7,Rocky Raccoon - Esher Demo,spotify:track:0HtuDxkKRBmlCNgFtXSJR7,0.619,0.6,0.297,0.0,0.301,-9.875,0.0349,82.588,0.35600000000000004,35
110,The Beatles,12,2PpMip6JAdA42d39fN9ziz,Julia - Esher Demo,spotify:track:2PpMip6JAdA42d39fN9ziz,0.845,0.507,0.278,0.0344,0.228,-11.235,0.0306,138.715,0.261,35
111,The Beatles,13,4pX0NHWJXjtcgl8wzaaF4T,Yer Blues - Esher Demo,spotify:track:4pX0NHWJXjtcgl8wzaaF4T,0.374,0.5670000000000001,0.467,0.00041600000000000003,0.511,-10.585999999999999,0.0432,148.643,0.643,34
112,The Beatles,14,2IyAlDb54LzF8O1V08389y,Mother Nature's Son - Esher Demo,spotify:track:2IyAlDb54LzF8O1V08389y,0.835,0.35600000000000004,0.324,0.000122,0.35100000000000003,-9.269,0.0282,174.13400000000001,0.331,34
113,The Beatles,15,3ah9CP3ZRW1VR51UmUN8eQ,Everybody's Got Something To Hide Except Me And My Monkey - Esher Demo,spotify:track:3ah9CP3ZRW1VR51UmUN8eQ,0.131,0.6779999999999999,0.5870000000000001,0.0,0.31,-9.721,0.0398,118.01799999999999,0.7040000000000001,33
114,The Beatles,16,2SB7SvBpz5X5ZnmABsLUUT,Sexy Sadie - Esher Demo,spotify:track:2SB7SvBpz5X5ZnmABsLUUT,0.7829999999999999,0.43200000000000005,0.28300000000000003,1.95e-06,0.358,-11.616,0.0528,147.869,0.257,33
115,The Beatles,17,1rk6mhy7dajKBKFXJ61ODy,Revolution - Esher Demo,spotify:track:1rk6mhy7dajKBKFXJ61ODy,0.294,0.723,0.38299999999999995,1.73e-05,0.11800000000000001,-9.526,0.0682,121.509,0.569,36
116,The Beatles,18,1vGsN6wxEYAho6VpUY2n4W,Honey Pie - Esher Demo,spotify:track:1vGsN6wxEYAho6VpUY2n4W,0.4,0.633,0.47,0.0,0.261,-9.198,0.113,78.419,0.655,34
117,The Beatles,19,0HwhpBRNQejQ0lnUc4RPlX,Cry Baby Cry - Esher Demo,spotify:track:0HwhpBRNQejQ0lnUc4RPlX,0.805,0.63,0.27699999999999997,0.0,0.332,-11.472000000000001,0.0529,154.921,0.7170000000000001,34
118,The Beatles,20,3LhwP2LcoiaIxMxRnU6zez,Sour Milk Sea - Esher Demo,spotify:track:3LhwP2LcoiaIxMxRnU6zez,0.86,0.662,0.392,8.400000000000001e-06,0.37799999999999995,-9.967,0.0509,127.31700000000001,0.402,34
119,Live At The Hollywood Bowl,1,6CV4BNCI8xjHeYDR8eEriP,Twist And Shout - Live / Remastered,spotify:track:6CV4BNCI8xjHeYDR8eEriP,7.809999999999999e-05,0.262,0.777,0.0,0.462,-8.622,0.0382,126.796,0.552,42
120,Live At The Hollywood Bowl,2,6lynokJ0Ilm55qB4FdVeG7,She's A Woman - Live / Remastered,spotify:track:6lynokJ0Ilm55qB4FdVeG7,0.0072,0.36,0.8809999999999999,7.75e-06,0.872,-8.242,0.0456,89.735,0.5379999999999999,35
121,Live At The Hollywood Bowl,3,510F0QzxgNnfAVcCrYG2cv,Dizzy Miss Lizzy - Live / Remastered,spotify:track:510F0QzxgNnfAVcCrYG2cv,0.0116,0.419,0.871,5.91e-05,0.584,-6.877000000000001,0.0507,129.659,0.732,35
122,Live At The Hollywood Bowl,4,2FP07Rr3ZwFmJZXsaj7hjE,Ticket To Ride - Live / Remastered,spotify:track:2FP07Rr3ZwFmJZXsaj7hjE,0.00295,0.39399999999999996,0.8059999999999999,0.0,0.318,-8.071,0.046,121.109,0.34600000000000003,37
123,Live At The Hollywood Bowl,5,0WYxVnp9K6RETCRZbtlGHh,Can't Buy Me Love - Live / Remastered,spotify:track:0WYxVnp9K6RETCRZbtlGHh,0.0089,0.35700000000000004,0.8540000000000001,0.0,0.9,-7.722,0.0489,86.46799999999999,0.624,37
124,Live At The Hollywood Bowl,6,4hlVL09xDgvkoVSIu2zQwD,Things We Said Today - Live / Remastered,spotify:track:4hlVL09xDgvkoVSIu2zQwD,0.0669,0.306,0.627,0.0,0.802,-8.525,0.0463,72.238,0.488,34
125,Live At The Hollywood Bowl,7,3QiwPPktTczwleIy9jUMpS,Roll Over Beethoven - Live / Remastered,spotify:track:3QiwPPktTczwleIy9jUMpS,0.0020399999999999997,0.19899999999999998,0.823,0.0,0.631,-8.031,0.0393,179.65200000000002,0.73,35
126,Live At The Hollywood Bowl,8,1dxwZJNoDbXn7zfKR2g1S5,Boys - Live / Remastered,spotify:track:1dxwZJNoDbXn7zfKR2g1S5,0.039,0.33,0.941,0.000231,0.853,-6.2170000000000005,0.0586,80.288,0.649,38
127,Live At The Hollywood Bowl,9,0P0Jm9mZi11ETImhECDhpq,A Hard Day's Night - Live / Remastered,spotify:track:0P0Jm9mZi11ETImhECDhpq,0.0479,0.273,0.875,8.5e-06,0.917,-7.376,0.052000000000000005,134.072,0.619,39
128,Live At The Hollywood Bowl,10,55jAHaYaZtUImilMnroSna,Help! - Live / Remastered,spotify:track:55jAHaYaZtUImilMnroSna,0.024,0.32799999999999996,0.77,0.0,0.8340000000000001,-7.242000000000001,0.0497,95.736,0.54,38
129,Live At The Hollywood Bowl,11,7j021TxcicWprdXpCcMBeH,All My Loving - Live / Remastered,spotify:track:7j021TxcicWprdXpCcMBeH,0.0203,0.205,0.6629999999999999,0.0,0.899,-8.037,0.0345,168.75799999999998,0.725,37
130,Live At The Hollywood Bowl,12,0GUp9QOezipeh6BOV1kguV,She Loves You - Live / Remastered,spotify:track:0GUp9QOezipeh6BOV1kguV,0.188,0.35600000000000004,0.8590000000000001,0.0,0.665,-8.421,0.0869,78.408,0.479,36
131,Live At The Hollywood Bowl,13,3gluwLob4WQKYDPDKi09Ql,Long Tall Sally - Live / Remastered,spotify:track:3gluwLob4WQKYDPDKi09Ql,0.0283,0.38,0.9079999999999999,0.0,0.578,-5.92,0.048,91.242,0.655,34
132,Live At The Hollywood Bowl,14,4Dw9HFzXqmdJRM8vfc1FId,You Can't Do That - Live / Bonus Track,spotify:track:4Dw9HFzXqmdJRM8vfc1FId,0.00224,0.43200000000000005,0.706,0.0,0.8340000000000001,-8.396,0.0333,136.16,0.677,33
133,Live At The Hollywood Bowl,15,6ek0XTffa5eUTkwamO0q5B,I Want To Hold Your Hand - Live / Bonus Track,spotify:track:6ek0XTffa5eUTkwamO0q5B,0.0175,0.225,0.833,0.0,0.948,-8.425,0.0592,141.02100000000002,0.515,37
134,Live At The Hollywood Bowl,16,1WoLOPeSqaijOuhi9Wm7V1,Everybody’s Trying To Be My Baby - Live / Bonus Track,spotify:track:1WoLOPeSqaijOuhi9Wm7V1,0.0548,0.19,0.8959999999999999,0.0,0.488,-5.996,0.0517,176.24,0.727,31
135,Live At The Hollywood Bowl,17,5tc3aFZhTcW46vRIk23T6e,Baby's In Black - Live / Bonus Track,spotify:track:5tc3aFZhTcW46vRIk23T6e,0.0183,0.192,0.7559999999999999,0.0,0.9179999999999999,-7.895,0.0543,184.454,0.669,32
136,Let It Be... Naked (Remastered),1,121AmMmQnBWZh8HNjZwuK6,Get Back - Naked Version / Remastered 2013,spotify:track:121AmMmQnBWZh8HNjZwuK6,0.045,0.8109999999999999,0.629,0.00145,0.0709,-9.012,0.0429,123.585,0.54,44
137,Let It Be... Naked (Remastered),2,4Iv7cWRprWUT0ctTsg5s54,Dig A Pony - Naked Version / Remastered 2013,spotify:track:4Iv7cWRprWUT0ctTsg5s54,0.498,0.503,0.502,0.0,0.17800000000000002,-8.148,0.0414,117.916,0.499,42
138,Let It Be... Naked (Remastered),3,23DgBX8Q1n4GW2jN3qSSxn,For You Blue - Naked Version / Remastered 2013,spotify:track:23DgBX8Q1n4GW2jN3qSSxn,0.276,0.8540000000000001,0.625,0.009059999999999999,0.13,-10.091000000000001,0.0946,128.9,0.86,41
139,Let It Be... Naked (Remastered),4,6p6E3pMc9moSp5kV3BLN0y,The Long And Winding Road - Naked Version / Remastered 2013,spotify:track:6p6E3pMc9moSp5kV3BLN0y,0.945,0.569,0.266,0.000523,0.142,-10.684000000000001,0.0303,135.754,0.27899999999999997,46
140,Let It Be... Naked (Remastered),5,6uJwK7c62pfQrG9tTkHivn,Two Of Us - Naked Version / Remastered 2013,spotify:track:6uJwK7c62pfQrG9tTkHivn,0.157,0.6990000000000001,0.74,9.98e-06,0.147,-9.959,0.042,109.904,0.9129999999999999,44
141,Let It Be... Naked (Remastered),6,5OlB1bAkRhheDudIhWImFy,I've Got A Feeling - Naked Version / Remastered 2013,spotify:track:5OlB1bAkRhheDudIhWImFy,0.0311,0.42700000000000005,0.73,0.0,0.135,-7.7860000000000005,0.0756,164.605,0.39899999999999997,43
142,Let It Be... Naked (Remastered),7,2lq81FsCIMHXxONi1cTx71,One After 909 - Naked Version / Remastered 2013,spotify:track:2lq81FsCIMHXxONi1cTx71,0.0376,0.408,0.894,0.0,0.319,-6.746,0.12300000000000001,182.399,0.866,40
143,Let It Be... Naked (Remastered),8,5BhMoGrz5KzG2fA5uzHjZ1,Don't Let Me Down - Naked Version / Remastered 2013,spotify:track:5BhMoGrz5KzG2fA5uzHjZ1,0.147,0.486,0.489,8.63e-06,0.135,-8.626,0.0365,163.63,0.7829999999999999,48
144,Let It Be... Naked (Remastered),9,2ISOWWoNh0lVz2XH6lXmrt,I Me Mine - Naked Version / Remastered 2013,spotify:track:2ISOWWoNh0lVz2XH6lXmrt,0.223,0.46299999999999997,0.604,0.0,0.272,-8.626,0.0412,128.451,0.758,42
145,Let It Be... Naked (Remastered),10,4tnVkev96FKWFk1wLBYcJA,Across The Universe - Naked Version / Remastered 2013,spotify:track:4tnVkev96FKWFk1wLBYcJA,0.509,0.359,0.461,0.0,0.22399999999999998,-10.683,0.0283,159.441,0.794,45
146,Let It Be... Naked (Remastered),11,5LMw7NqkEM9x2DPyAbVZGd,Let It Be - Naked Version / Remastered 2013,spotify:track:5LMw7NqkEM9x2DPyAbVZGd,0.565,0.47,0.40399999999999997,1.6800000000000002e-05,0.152,-9.281,0.036000000000000004,136.888,0.46799999999999997,46
147,Yellow Submarine Songtrack,1,1tdltVUBkiBCW1C3yB4zyD,Yellow Submarine,spotify:track:1tdltVUBkiBCW1C3yB4zyD,0.20800000000000002,0.616,0.636,0.0,0.517,-7.055,0.0325,110.618,0.654,59
148,Yellow Submarine Songtrack,2,4epbwW20tHuF9Q6FufAn7Y,Hey Bulldog,spotify:track:4epbwW20tHuF9Q6FufAn7Y,0.0318,0.568,0.8240000000000001,0.0126,0.19699999999999998,-4.413,0.0333,102.42399999999999,0.826,46
149,Yellow Submarine Songtrack,3,6EOKwO6WaLal58MSsi6U4W,Eleanor Rigby,spotify:track:6EOKwO6WaLal58MSsi6U4W,0.836,0.521,0.301,0.0,0.39799999999999996,-7.117999999999999,0.0356,137.382,0.621,57
150,Yellow Submarine Songtrack,4,69c15XPo8sYUqmnngPtFWj,Love You To,spotify:track:69c15XPo8sYUqmnngPtFWj,0.555,0.39899999999999997,0.649,4.5299999999999997e-05,0.113,-8.879,0.0508,124.655,0.657,41
151,Yellow Submarine Songtrack,5,4KELrBm2uoyn9tq6fZ5P98,All Together Now,spotify:track:4KELrBm2uoyn9tq6fZ5P98,0.11599999999999999,0.606,0.413,0.0,0.35200000000000004,-7.902,0.0622,96.245,0.889,46
152,Yellow Submarine Songtrack,6,5wLkhxwU7B9DNglfZAIrQ8,Lucy In The Sky With Diamonds,spotify:track:5wLkhxwU7B9DNglfZAIrQ8,0.0137,0.42100000000000004,0.38799999999999996,0.0,0.297,-7.754,0.0302,138.311,0.6509999999999999,48
153,Yellow Submarine Songtrack,7,0JRBoJ0LwENEiSqaaqbEeG,Think For Yourself,spotify:track:0JRBoJ0LwENEiSqaaqbEeG,0.0162,0.528,0.591,0.0,0.0726,-7.4110000000000005,0.0282,130.438,0.7959999999999999,40
154,Yellow Submarine Songtrack,8,2GfE6RKmU6xX6zvYmwTlpO,Sgt Pepper's Lonely Hearts Club Band,spotify:track:2GfE6RKmU6xX6zvYmwTlpO,0.126,0.33,0.85,1.51e-05,0.8340000000000001,-5.787999999999999,0.374,189.782,0.602,44
155,Yellow Submarine Songtrack,9,3M5PklZ0bZrjQBtPYyiz7F,With A Little Help From My Friends,spotify:track:3M5PklZ0bZrjQBtPYyiz7F,0.355,0.7070000000000001,0.5579999999999999,0.0,0.159,-6.697,0.0349,112.277,0.758,45
156,Yellow Submarine Songtrack,10,2JigRzQ3AWCd4BSJoAI0vR,Baby You're A Rich Man,spotify:track:2JigRzQ3AWCd4BSJoAI0vR,0.0215,0.6629999999999999,0.606,0.0,0.11900000000000001,-5.757999999999999,0.0307,96.88600000000001,0.41200000000000003,41
157,Yellow Submarine Songtrack,11,2upaZFZApLrvmkBzBFFS9m,Only A Northern Song,spotify:track:2upaZFZApLrvmkBzBFFS9m,0.00040899999999999997,0.364,0.723,0.000192,0.0859,-7.377999999999999,0.0506,106.807,0.78,39
158,Yellow Submarine Songtrack,12,5zqJlEJcn0EfnvAScH8swK,All You Need Is Love,spotify:track:5zqJlEJcn0EfnvAScH8swK,0.281,0.364,0.483,1.53e-06,0.113,-8.22,0.0317,102.96700000000001,0.7,47
159,Yellow Submarine Songtrack,13,1zdBFL2UtwbCEubEdcdSmU,When I'm Sixty Four,spotify:track:1zdBFL2UtwbCEubEdcdSmU,0.6829999999999999,0.7170000000000001,0.22399999999999998,0.0,0.13,-10.832,0.055999999999999994,140.164,0.594,44
160,Yellow Submarine Songtrack,14,7qnX6mlylOFWHf75EkfGw7,Nowhere Man,spotify:track:7qnX6mlylOFWHf75EkfGw7,0.0155,0.534,0.6459999999999999,1.42e-05,0.142,-8.998,0.0366,122.17399999999999,0.852,43
161,Yellow Submarine Songtrack,15,1ntoOW2GNFCnSO7mmabrTU,It's All Too Much,spotify:track:1ntoOW2GNFCnSO7mmabrTU,4.71e-05,0.48,0.81,0.0327,0.262,-6.167000000000001,0.0382,113.521,0.20800000000000002,41
162,On Air - Live At The BBC (Vol.2),1,1GOrFU6g2HwRn5oo9oBmfV,"And Here We Are Again - Live At The BBC For ""Pop Go The Beatles"" / 23rd July, 1963",spotify:track:1GOrFU6g2HwRn5oo9oBmfV,0.773,0.772,0.306,0.0,0.281,-16.52,0.932,47.246,0.965,0
163,On Air - Live At The BBC (Vol.2),2,32O18bd2TXidvDc24fWb8d,"Words Of Love - Live At The BBC For ""Pop Go The Beatles"" / 20th August, 1963",spotify:track:32O18bd2TXidvDc24fWb8d,0.7759999999999999,0.634,0.607,0.00045099999999999996,0.17600000000000002,-10.634,0.0277,126.786,0.925,32
164,On Air - Live At The BBC (Vol.2),3,33zZLefXgcbX3f0CFQ49b0,"How About It, Gorgeous? - Live At The BBC For ""Pop Go The Beatles"" / 30th July, 1963",spotify:track:33zZLefXgcbX3f0CFQ49b0,0.9440000000000001,0.649,0.17600000000000002,0.0,0.35,-20.148,0.9420000000000001,86.051,0.9229999999999999,29
165,On Air - Live At The BBC (Vol.2),4,395dNtREg9CV943xnYim8c,"Do You Want To Know A Secret - Live At The BBC For ""Pop Go The Beatles"" / 30th July, 1963",spotify:track:395dNtREg9CV943xnYim8c,0.65,0.55,0.35200000000000004,0.0,0.47100000000000003,-11.919,0.0314,135.674,0.716,33
166,On Air - Live At The BBC (Vol.2),5,1KhdqGq6CNKBqPddqjFCQo,"Lucille - Live At The BBC For ""Pop Go The Beatles"" / 17th September, 1963",spotify:track:1KhdqGq6CNKBqPddqjFCQo,0.752,0.588,0.843,0.0029100000000000003,0.47600000000000003,-9.296,0.044000000000000004,137.253,0.91,31
167,On Air - Live At The BBC (Vol.2),6,1ijQL9FezAggswh77wxvNK,"Hey Paul…. - Live At The BBC For ""Pop Go The Beatles"" / 25th June, 1963",spotify:track:1ijQL9FezAggswh77wxvNK,0.852,0.773,0.16,0.0,0.153,-18.609,0.934,125.27799999999999,0.9690000000000001,1
168,On Air - Live At The BBC (Vol.2),7,07C5ez7XXvd9sE5YM3X83F,"Anna (Go To Him) - Live At The BBC For ""Pop Go The Beatles"" / 27th August, 1963",spotify:track:07C5ez7XXvd9sE5YM3X83F,0.9440000000000001,0.71,0.473,0.0163,0.257,-11.609000000000002,0.0331,111.62100000000001,0.812,32
169,On Air - Live At The BBC (Vol.2),8,5vMWnicTtNy4gaJCsDZq7E,"Hello! - Live At The BBC For ""Pop Go The Beatles"" / 25th June, 1963",spotify:track:5vMWnicTtNy4gaJCsDZq7E,0.907,0.736,0.26,0.0,0.265,-19.874000000000002,0.943,130.195,0.973,0
170,On Air - Live At The BBC (Vol.2),9,6r4AQXhOKOZzerkc96Qv2q,"Please Please Me - Live At The BBC For ""Pop Go The Beatles"" / 13th August, 1963",spotify:track:6r4AQXhOKOZzerkc96Qv2q,0.7959999999999999,0.526,0.614,0.0,0.213,-10.379000000000001,0.0376,140.611,0.8240000000000001,31
171,On Air - Live At The BBC (Vol.2),10,5VxD1v6bjVC8hOW5pRzDIb,"Misery - Live At The BBC For ""Here We Go"" / 12th March, 1963",spotify:track:5VxD1v6bjVC8hOW5pRzDIb,0.298,0.68,0.535,0.0,0.833,-11.952,0.0346,136.857,0.857,30
172,On Air - Live At The BBC (Vol.2),11,6MVohEoExQiPfsoTeWh5NA,"I'm Talking About You - Live At The BBC For ""Saturday Club"" / 16th March, 1963",spotify:track:6MVohEoExQiPfsoTeWh5NA,0.825,0.579,0.7759999999999999,0.753,0.55,-9.387,0.0419,143.724,0.95,29
173,On Air - Live At The BBC (Vol.2),12,3PbfhMu7zctIe6ayA8uZAN,"A Real Treat - Live At The BBC For ""Pop Go The Beatles"" / 25th June, 1963",spotify:track:3PbfhMu7zctIe6ayA8uZAN,0.845,0.742,0.254,0.0,0.171,-17.762999999999998,0.9420000000000001,86.10700000000001,0.7979999999999999,28
174,On Air - Live At The BBC (Vol.2),13,3b4XdfAEmkrt90CRn6kJpO,"Boys - Live At The BBC For ""Pop Go The Beatles"" / 25th June, 1963",spotify:track:3b4XdfAEmkrt90CRn6kJpO,0.644,0.502,0.609,0.0,0.496,-10.167,0.0365,144.442,0.792,29
175,On Air - Live At The BBC (Vol.2),14,2W0zZys4Arb0PWeuBftUrp,"Absolutely Fab - Live At The BBC For ""Pop Go The Beatles"" / 25th June, 1963",spotify:track:2W0zZys4Arb0PWeuBftUrp,0.905,0.7859999999999999,0.289,0.0,0.20199999999999999,-17.944000000000003,0.9390000000000001,62.393,0.9490000000000001,1
176,On Air - Live At The BBC (Vol.2),15,1aCsBUZi7c4ISu0fE4onjl,"Chains - Live At The BBC For ""Pop Go The Beatles"" / 25th June, 1963",spotify:track:1aCsBUZi7c4ISu0fE4onjl,0.541,0.517,0.5760000000000001,0.0,0.081,-12.327,0.0434,136.47,0.924,29
177,On Air - Live At The BBC (Vol.2),16,0SjiwS4OB57pE1iFpL2kc2,"Ask Me Why - Live At The BBC For ""Pop Go The Beatles"" / 24th September, 1963",spotify:track:0SjiwS4OB57pE1iFpL2kc2,0.7929999999999999,0.6940000000000001,0.266,9.120000000000001e-05,0.0831,-11.334000000000001,0.0342,138.523,0.8740000000000001,29
178,On Air - Live At The BBC (Vol.2),17,4JZK2mTiWNFsEGJ14Z0ptX,"Till There Was You - Live At The BBC For ""Pop Go The Beatles"" / 30th July, 1963",spotify:track:4JZK2mTiWNFsEGJ14Z0ptX,0.8590000000000001,0.703,0.369,0.000101,0.0844,-11.755,0.0347,118.11399999999999,0.759,31
179,On Air - Live At The BBC (Vol.2),18,1AwFOm1ihDP7NQxBblwQQS,"Lend Me Your Comb - Live At The BBC For ""Pop Go The Beatles"" / 16th July, 1963",spotify:track:1AwFOm1ihDP7NQxBblwQQS,0.529,0.5920000000000001,0.521,0.00044100000000000004,0.0875,-10.106,0.0409,79.10300000000001,0.961,28
180,On Air - Live At The BBC (Vol.2),19,7rJyaMfst2659UXAZCGP9E,"Lower 5E - Live At The BBC For ""Pop Go The Beatles"" / 10th September, 1963",spotify:track:7rJyaMfst2659UXAZCGP9E,0.9620000000000001,0.701,0.149,0.0,0.151,-15.714,0.9420000000000001,85.787,0.96,1
181,On Air - Live At The BBC (Vol.2),20,4nS1ASybRmUQ5RheSTyD9i,"The Hippy Hippy Shake - Live At The BBC For ""Pop Go The Beatles"" / 10th September, 1963",spotify:track:4nS1ASybRmUQ5RheSTyD9i,0.691,0.505,0.763,0.007659999999999999,0.17300000000000001,-8.714,0.0763,140.27200000000002,0.9279999999999999,28
182,On Air - Live At The BBC (Vol.2),21,70xrIwoEZFPl0z05jch6Vt,"Roll Over Beethoven - Live At The BBC For ""Pop Go The Beatles"" / 3rd September, 1963",spotify:track:70xrIwoEZFPl0z05jch6Vt,0.961,0.387,0.885,7.62e-05,0.344,-8.674,0.0655,166.245,0.892,29
183,On Air - Live At The BBC (Vol.2),22,4X5ea2X6j3mC6Op2O89Pzh,"There's A Place - Live At The BBC For ""Pop Go The Beatles"" / 3rd September, 1963",spotify:track:4X5ea2X6j3mC6Op2O89Pzh,0.633,0.514,0.669,0.0,0.623,-8.532,0.0302,71.852,0.863,28
184,On Air - Live At The BBC (Vol.2),23,2irmkgFSP2s8DKzN33RDgO,"Bumper Bundle - Live At The BBC For ""Pop Go The Beatles"" / 25th June, 1963",spotify:track:2irmkgFSP2s8DKzN33RDgO,0.8540000000000001,0.715,0.196,0.0,0.109,-19.778,0.943,115.74,0.9059999999999999,26
185,On Air - Live At The BBC (Vol.2),24,3kHZUMP24ImkH9PHgjljKB,"P.S. I Love You - Live At The BBC For ""Pop Go The Beatles"" / 25th June, 1963",spotify:track:3kHZUMP24ImkH9PHgjljKB,0.451,0.551,0.295,7.83e-06,0.231,-12.462,0.0313,138.653,0.736,29
186,On Air - Live At The BBC (Vol.2),25,6VZF1Cn2M2FqlxPoo84afo,"Please Mister Postman - Live At The BBC For ""Pop Go The Beatles"" / 30th July 1963",spotify:track:6VZF1Cn2M2FqlxPoo84afo,0.823,0.7040000000000001,0.5489999999999999,0.0,0.12300000000000001,-9.867,0.0346,125.86,0.922,30
187,On Air - Live At The BBC (Vol.2),26,6N6He3Wk0q2O0f2LRLrbil,"Beautiful Dreamer - Live At The BBC For ""Saturday Club"" / 26th January, 1963",spotify:track:6N6He3Wk0q2O0f2LRLrbil,0.84,0.43700000000000006,0.765,0.166,0.2,-8.699,0.0856,169.334,0.809,29
188,On Air - Live At The BBC (Vol.2),27,2DEBleXFxSOYbb1VyTy8du,"Devil In Her Heart - Live At The BBC For ""Pop Go The Beatles"" / 25th September, 1963",spotify:track:2DEBleXFxSOYbb1VyTy8du,0.7879999999999999,0.713,0.5329999999999999,0.000262,0.344,-10.296,0.0317,122.333,0.9009999999999999,28
189,On Air - Live At The BBC (Vol.2),28,0dTcNeWaYDZIvJxD2QrH4H,"The 49 Weeks - Live At The BBC For ""Pop Go The Beatles"" / 24th September, 1963",spotify:track:0dTcNeWaYDZIvJxD2QrH4H,0.977,0.861,0.2,0.0,0.221,-19.124000000000002,0.92,112.889,0.98,0
190,On Air - Live At The BBC (Vol.2),29,1HfRcPdQoV3Qrzvj5sTv44,"Sure To Fall (In Love With You) - Live At The BBC For ""Pop Go The Beatles"" / 24th September, 1963",spotify:track:1HfRcPdQoV3Qrzvj5sTv44,0.7809999999999999,0.6559999999999999,0.33899999999999997,0.00116,0.177,-10.682,0.03,118.875,0.727,27
191,On Air - Live At The BBC (Vol.2),30,46Yu3BKMgVmS6KhvaCWG3q,"Never Mind, Eh? - Live At The BBC For ""Pop Go The Beatles"" / 24th September, 1963",spotify:track:46Yu3BKMgVmS6KhvaCWG3q,0.961,0.716,0.16399999999999998,0.0,0.35600000000000004,-18.487000000000002,0.935,91.66799999999999,0.546,26
192,On Air - Live At The BBC (Vol.2),31,5RByFPf1KIxItpeG3dvtBv,"Twist And Shout - Live At The BBC For ""Pop Go The Beatles"" / 6th August, 1963",spotify:track:5RByFPf1KIxItpeG3dvtBv,0.599,0.649,0.753,0.0,0.0431,-9.124,0.0359,129.654,0.932,34
193,On Air - Live At The BBC (Vol.2),32,4h21X53xAByl6QeXe6Wtjy,"Bye, Bye - Live At The BBC For ""Pop Go The Beatles"" / 24th September, 1963",spotify:track:4h21X53xAByl6QeXe6Wtjy,0.9790000000000001,0.722,0.201,0.0,0.154,-16.569000000000003,0.89,125.619,0.0,1
194,On Air - Live At The BBC (Vol.2),33,5u5MSuBTlh364jDMzcyTWN,"John - Pop Profile - Live At The BBC / 30th November, 1965",spotify:track:5u5MSuBTlh364jDMzcyTWN,0.738,0.594,0.18600000000000003,0.0,0.109,-19.332,0.873,57.825,0.8190000000000001,26
195,On Air - Live At The BBC (Vol.2),34,51UslSkGPT7TrXYIsEsWAF,"George - Pop Profile - Live At The BBC / 30th November, 1965",spotify:track:51UslSkGPT7TrXYIsEsWAF,0.7859999999999999,0.665,0.11800000000000001,0.0,0.192,-22.503,0.775,115.98700000000001,0.596,25
196,On Air - Live At The BBC (Vol.2),1,7tf0cVIeb1wHHch2LadKc2,"I Saw Her Standing There - Live At The BBC For ""Saturday Club"" / 5th October, 1963",spotify:track:7tf0cVIeb1wHHch2LadKc2,0.15,0.49200000000000005,0.506,3.51e-06,0.11800000000000001,-12.635,0.0348,79.472,0.961,30
197,On Air - Live At The BBC (Vol.2),2,2HXgCRmxRuROwntAqJy5Zq,"Glad All Over - Live At The BBC For ""Saturday Club"" / 24th August, 1963",spotify:track:2HXgCRmxRuROwntAqJy5Zq,0.623,0.638,0.581,0.0,0.53,-12.328,0.0429,96.09899999999999,0.9590000000000001,26
198,On Air - Live At The BBC (Vol.2),3,7sYQJ0KuMKC24iPt3MpXAo,"Lift Lid Again - Live At The BBC For ""Saturday Club"" / 24th August, 1963",spotify:track:7sYQJ0KuMKC24iPt3MpXAo,0.966,0.6779999999999999,0.16,0.0,0.315,-24.43,0.9470000000000001,139.686,0.8640000000000001,24
199,On Air - Live At The BBC (Vol.2),4,3DhjiN6CumibuYkQ4lI5sD,"I'll Get You - Live At The BBC For ""Saturday Club"" / 5th October, 1963",spotify:track:3DhjiN6CumibuYkQ4lI5sD,0.307,0.753,0.34700000000000003,4.03e-06,0.146,-14.072000000000001,0.0485,124.64,0.951,27
200,On Air - Live At The BBC (Vol.2),5,0Xvir6Q79hoZxetCmOuUAT,"She Loves You - Live At The BBC For ""Saturday Club"" / 5th October, 1963",spotify:track:0Xvir6Q79hoZxetCmOuUAT,0.43700000000000006,0.43,0.522,0.0,0.105,-10.254000000000001,0.0288,155.14600000000002,0.905,28
201,On Air - Live At The BBC (Vol.2),6,1DkUmd3seTv3HZ3kfNgtxK,"Memphis, Tennessee - Live At The BBC For ""Saturday Club"" / 5th October, 1963",spotify:track:1DkUmd3seTv3HZ3kfNgtxK,0.228,0.764,0.303,0.135,0.109,-11.923,0.0454,98.198,0.705,26
